StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,modal_retraction,modal_falsity,MR_time_First Click,MR_time_Last Click,MR_time_Page Submit,MR_time_Click Count,attitude_retraction,attitude_falsity,attitude_time_First Click,attitude_time_Last Click,attitude_time_Page Submit,attitude_time_Click Count,non_retraction,non_falsity,non_time_First Click,non_time_Last Click,non_time_Page Submit,non_time_Click Count,DemoInstr,Age,Gender,Gender_3_TEXT,Ethnicity,Ethnicity_6_TEXT,Education,SES,FL_28_DO,Modal_DO,Attitude_DO,Non-modal_DO
2/19/2019 10:13,2/19/2019 10:14,0,,100,58,1,2/19/2019 10:14,R_26gvoGYg20tQsd1,,,,,,,anonymous,EN,,,,,,,,2,3.341,32.348,33.292,7,,,,,,,,30,1,,3,,5,6,Attitude,,Attitude|attitude_falsity|attitude_time,
2/19/2019 10:13,2/19/2019 10:14,0,,100,31,1,2/19/2019 10:14,R_2c8l1hjdT6DN1n7,,,,,,,anonymous,EN,,,,,,,,7,13.62,13.62,14.07,1,,,,,,,,27,1,,1,,5,6,Attitude,,Attitude|attitude_falsity|attitude_time,
2/19/2019 10:13,2/19/2019 10:14,0,,100,50,1,2/19/2019 10:14,R_2bJ1vNAVUvVsRky,,,,,,,anonymous,EN,,,,,,,,,,,,,7,,15.187,15.187,16.144,1,,45,2,,5,,4,9,Non-modal,,,non-modal|non_retraction|non_time
2/19/2019 10:13,2/19/2019 10:14,0,,100,62,1,2/19/2019 10:14,R_1ocd0CccxRRlKg4,,,,,,,anonymous,EN,,7,7.46,7.46,7.857,1,,,,,,,,,,,,,,24,2,,5,,5,8,Modal,modal|modal_falsity|MR_time,,
2/19/2019 10:13,2/19/2019 10:14,0,,100,43,1,2/19/2019 10:14,R_0AjLniRYEkS3FsJ,,,,,,,anonymous,EN,,,,,,,,,,,,,,7,16.163,16.163,19.787,1,,29,1,,5,,3,8,Non-modal,,,non-modal|non_falsity|non_time
2/19/2019 10:13,2/19/2019 10:14,0,,100,42,1,2/19/2019 10:14,R_2zBy1K5WbNDI2ii,,,,,,,anonymous,EN,,,,,,,,,,,,,5,,18.871,18.871,19.861,1,,46,2,,5,,4,5,Non-modal,,,non-modal|non_retraction|non_time
2/19/2019 10:13,2/19/2019 10:14,0,,100,52,1,2/19/2019 10:14,R_31XzCt5w7grdiRO,,,,,,,anonymous,EN,,4,0.6,29.993,30.756,14,,,,,,,,,,,,,,28,2,,5,,6,3,Modal,modal|modal_falsity|MR_time,,
2/19/2019 10:13,2/19/2019 10:14,0,,100,75,1,2/19/2019 10:14,R_1jK9j9WjddRfM6b,,,,,,,anonymous,EN,,,,,,,7,,25.735,27.285,40.613,3,,,,,,,,38,1,,2,,5,5,Attitude,,Attitude|attitude_retraction|attitude_time,
2/19/2019 10:13,2/19/2019 10:14,0,,100,63,1,2/19/2019 10:14,R_1Q5dVpdK5reVkti,,,,,,,anonymous,EN,,,,,,,,,,,,,,7,34.947,40.3,41.166,5,,54,1,,2,,5,9,Non-modal,,,non-modal|non_falsity|non_time
2/19/2019 10:14,2/19/2019 10:14,0,,100,31,1,2/19/2019 10:14,R_wMoqil1N12zUrkJ,,,,,,,anonymous,EN,7,,12.732,13.148,14.148,2,,,,,,,,,,,,,,36,1,,5,,5,6,Modal,modal|modal_retraction|MR_time,,
2/19/2019 10:13,2/19/2019 10:14,0,,100,52,1,2/19/2019 10:14,R_2Ua6PLR6NbpnX5H,,,,,,,anonymous,EN,,7,27.046,27.046,28.238,1,,,,,,,,,,,,,,49,1,,5,,4,6,Modal,modal|modal_falsity|MR_time,,
2/19/2019 10:14,2/19/2019 10:14,0,,100,32,1,2/19/2019 10:14,R_3kAhpxHu4PciR6e,,,,,,,anonymous,EN,7,,2.708,11.404,12.154,29,,,,,,,,,,,,,,30,2,,5,,5,6,Modal,modal|modal_retraction|MR_time,,
2/19/2019 10:14,2/19/2019 10:14,0,,100,44,1,2/19/2019 10:14,R_30krYghpkGdwIMF,,,,,,,anonymous,EN,,,,,,,,,,,,,,5,3.941,5.153,6.253,3,,35,2,,,,6,1,Non-modal,,,non-modal|non_falsity|non_time
2/19/2019 10:14,2/19/2019 10:14,0,,100,45,1,2/19/2019 10:14,R_2B3863dkHxyENF5,,,,,,,anonymous,EN,,,,,,,,,,,,,7,,18.239,18.239,19.685,1,,25,2,,5,,5,4,Non-modal,,,non-modal|non_retraction|non_time
2/19/2019 10:13,2/19/2019 10:14,0,,100,67,1,2/19/2019 10:14,R_BRoir21WoczTFfz,,,,,,,anonymous,EN,4,,34.789,35.82,36.18,2,,,,,,,,,,,,,,36,2,,1,,6,7,Modal,modal|modal_retraction|MR_time,,
2/19/2019 10:14,2/19/2019 10:14,0,,100,30,1,2/19/2019 10:14,R_2ElOviri3PXTULF,,,,,,,anonymous,EN,,,,,,,,1,1.124,14.971,15.151,2,,,,,,,,30,1,,5,,3,7,Attitude,,Attitude|attitude_falsity|attitude_time,
2/19/2019 10:14,2/19/2019 10:14,0,,100,39,1,2/19/2019 10:14,R_31bXj64Go56ISUZ,,,,,,,anonymous,EN,,,,,,,,,,,,,,6,20.064,20.064,20.607,1,,26,1,,5,,5,3,Non-modal,,,non-modal|non_falsity|non_time
2/19/2019 10:14,2/19/2019 10:14,0,,100,29,1,2/19/2019 10:14,R_bpgFGgjpt4Sarnj,,,,,,,anonymous,EN,,,,,,,,,,,,,7,,11.302,11.302,12.13,1,,34,1,,5,,2,7,Non-modal,,,non-modal|non_retraction|non_time
2/19/2019 10:14,2/19/2019 10:14,0,,100,57,1,2/19/2019 10:14,R_1OCcSuRjdppwUtN,,,,,,,anonymous,EN,,,,,,,6,,28.018,31.034,32.054,2,,,,,,,,34,1,,5,,4,7,Attitude,,Attitude|attitude_retraction|attitude_time,
2/19/2019 10:14,2/19/2019 10:14,0,,100,36,1,2/19/2019 10:14,R_O1jwoREryTQNehP,,,,,,,anonymous,EN,,,,,,,4,,8.867,12.933,13.293,5,,,,,,,,25,1,,3,,5,4,Attitude,,Attitude|attitude_retraction|attitude_time,
2/19/2019 10:13,2/19/2019 10:15,0,,100,89,1,2/19/2019 10:15,R_1JISHprOBTaRuhM,,,,,,,anonymous,EN,,,,,,,,,,,,,,7,38.091,38.091,39.975,1,,45,2,,5,,2,9,Non-modal,,,non-modal|non_falsity|non_time
2/19/2019 10:14,2/19/2019 10:15,0,,100,56,1,2/19/2019 10:15,R_aavPuspiHdUqoKd,,,,,,,anonymous,EN,,,,,,,,,,,,,7,,18.89,18.89,19.772,1,,27,1,,5,,5,8,Non-modal,,,non-modal|non_retraction|non_time
2/19/2019 10:14,2/19/2019 10:15,0,,100,41,1,2/19/2019 10:15,R_00L7bgwrrHtUedj,,,,,,,anonymous,EN,,,,,,,7,,17.201,17.72,18.772,2,,,,,,,,28,2,,2,,5,5,Attitude,,Attitude|attitude_retraction|attitude_time,
2/19/2019 10:14,2/19/2019 10:15,0,,100,54,1,2/19/2019 10:15,R_27paVPdE0dJIjJs,,,,,,,anonymous,EN,7,,1.456,25.373,26.241,3,,,,,,,,,,,,,,35,1,,5,,4,4,Modal,modal|modal_retraction|MR_time,,
2/19/2019 10:14,2/19/2019 10:15,0,,100,45,1,2/19/2019 10:15,R_XSVRnywjwvqfOo1,,,,,,,anonymous,EN,,,,,,,,,,,,,,6,22.446,22.446,23.317,1,,61,1,,5,,6,7,Non-modal,,,non-modal|non_falsity|non_time
2/19/2019 10:14,2/19/2019 10:15,0,,100,65,1,2/19/2019 10:15,R_1rxCJur5z0I8t0I,,,,,,,anonymous,EN,,7,24.292,26.314,27.308,2,,,,,,,,,,,,,,34,2,,5,,4,7,Modal,modal|modal_falsity|MR_time,,
2/19/2019 10:14,2/19/2019 10:15,0,,100,49,1,2/19/2019 10:15,R_1ItPHAqWMNppsgC,,,,,,,anonymous,EN,,1,0.822,13.088,14.302,29,,,,,,,,,,,,,,19,1,,3,,4,8,Modal,modal|modal_falsity|MR_time,,
2/19/2019 10:14,2/19/2019 10:15,0,,100,67,1,2/19/2019 10:15,R_2Vln7xKbDyvazp5,,,,,,,anonymous,EN,,,,,,,,7,35.97,35.97,36.93,1,,,,,,,,31,1,,5,,5,8,Attitude,,Attitude|attitude_falsity|attitude_time,
